"Country.Name","Income.Group","Region","Time","Time.Code","Agriculture..forestry..and.fishing..value.added....of.GDP...NV.AGR.TOTL.ZS.","Access.to.clean.fuels.and.technologies.for.cooking....of.population...EG.CFT.ACCS.ZS.","Access.to.electricity....of.population...EG.ELC.ACCS.ZS.","Account.ownership.at.a.financial.institution.or.with.a.mobile.money.service.provider....of.population.ages.15....FX.OWN.TOTL.ZS.","Adequacy.of.social.insurance.programs....of.total.welfare.of.beneficiary.households...per_si_allsi.adq_pop_tot.","Adequacy.of.social.protection.and.labor.programs....of.total.welfare.of.beneficiary.households...per_allsp.adq_pop_tot.","Adequacy.of.social.safety.net.programs....of.total.welfare.of.beneficiary.households...per_sa_allsa.adq_pop_tot.","Adequacy.of.unemployment.benefits.and.ALMP....of.total.welfare.of.beneficiary.households...per_lm_alllm.adq_pop_tot.","Adjusted.net.national.income..current.US....NY.ADJ.NNTY.CD.","Adjusted.net.national.income..annual...growth...NY.ADJ.NNTY.KD.ZG.","Adjusted.net.national.income.per.capita..current.US....NY.ADJ.NNTY.PC.CD.","Adolescent.fertility.rate..births.per.1.000.women.ages.15.19...SP.ADO.TFRT.","Adolescents.out.of.school....of.lower.secondary.school.age...SE.SEC.UNER.LO.ZS.","Age.dependency.ratio....of.working.age.population...SP.POP.DPND.","Agricultural.land..sq..km...AG.LND.AGRI.K2.","Air.transport..passengers.carried..IS.AIR.PSGR.","Air.transport..freight..million.ton.km...IS.AIR.GOOD.MT.K1.","Arable.land..hectares.per.person...AG.LND.ARBL.HA.PC.","Tax.revenue....of.GDP...GC.TAX.TOTL.GD.ZS.","GDP..current.US....NY.GDP.MKTP.CD.","GDP.per.capita..current.US....NY.GDP.PCAP.CD.","Women.Business.and.the.Law.Index.Score..scale.1.100...SG.LAW.INDX.","Time.required.to.start.a.business..days...IC.REG.DURS.","Domestic.general.government.health.expenditure.per.capita..current.US....SH.XPD.GHED.PC.CD.","Domestic.private.health.expenditure.per.capita..current.US....SH.XPD.PVTD.PC.CD.","External.health.expenditure.per.capita..current.US....SH.XPD.EHEX.PC.CD.","Women.making.their.own.informed.decisions.regarding.sexual.relations..contraceptive.use.and.reproductive.health.care.....of.women.age.15.49...SG.DMK.SRCR.FN.ZS.","Women.participating.in.the.three.decisions..own.health.care..major.household.purchases..and.visiting.family.....of.women.age.15.49...SG.DMK.ALLD.FN.ZS.","CO2.emissions..metric.tons.per.capita...EN.ATM.CO2E.PC.","CO2.emissions..kt...EN.ATM.CO2E.KT.","CO2.emissions.from.liquid.fuel.consumption..kt...EN.ATM.CO2E.LF.KT.","CO2.emissions.from.gaseous.fuel.consumption..kt...EN.ATM.CO2E.GF.KT.","CO2.emissions.from.solid.fuel.consumption..kt...EN.ATM.CO2E.SF.KT.","Methane.emissions..kt.of.CO2.equivalent...EN.ATM.METH.KT.CE.","Adjusted.savings..carbon.dioxide.damage..current.US....NY.ADJ.DCO2.CD.","Total.greenhouse.gas.emissions..kt.of.CO2.equivalent...EN.ATM.GHGT.KT.CE.","Nitrous.oxide.emissions..thousand.metric.tons.of.CO2.equivalent...EN.ATM.NOXE.KT.CE.","Individuals.using.the.Internet....of.population...IT.NET.USER.ZS.","Lending.interest.rate......FR.INR.LEND.","International.tourism..number.of.arrivals..ST.INT.ARVL.","International.tourism..number.of.departures..ST.INT.DPRT.","Customs.and.other.import.duties....of.tax.revenue...GC.TAX.IMPT.ZS.","Share.of.tariff.lines.with.international.peaks..all.products......TM.TAX.MRCH.IP.ZS.","Tariff.rate..applied..simple.mean..all.products......TM.TAX.MRCH.SM.AR.ZS.","Taxes.on.exports....of.tax.revenue...GC.TAX.EXPT.ZS.","Taxes.on.goods.and.services....of.revenue...GC.TAX.GSRV.RV.ZS.","Taxes.on.income..profits.and.capital.gains....of.revenue...GC.TAX.YPKG.RV.ZS.","Total.tax.and.contribution.rate....of.profit...IC.TAX.TOTL.CP.ZS.","Birth.rate..crude..per.1.000.people...SP.DYN.CBRT.IN.","by","Country.Code...53"
"PRY","Lower Middle-Income","Latin America & Caribbean",2000,"YR2000","12.85665776","44.49","89.15279388","..","..","..","..","..","6709568436","-9.875660451","1260.438679","86.9502","..","74.92427245","203250","265898","0","0.567327816","..","8855705140","1663.605252","89.4","..","38.82650757","50.1281662","2.947023153","..","..","0.693004454","3689.002","3366.306","0","0","15184.3","53493379.67","39439.471","7827.841","0.747630712","26.78166667","289000","175000","..","33.70555","13.6","..","..","..","..","26.968","Country.Code","PRY"
"PRY","Lower Middle-Income","Latin America & Caribbean",2010,"YR2010","12.9999926","58.4","97.43086","..","35.40174065","32.53792345","10.74695033","..","21405308554","10.42487175","3425.934705","75.0962","13.0241","61.7006255","212300","715072","0","0.663410168","8.878323961","27215968616","4355.934939","91.9","35","93.55604553","107.2327347","2.078219652","..","..","0.815799245","5097.13","4774.434","0","0","15927.2","122274945.1","50027.503","9179.875","19.8","26.0357468","465000","302000","13.32172883","18.78538","8.33","..","40.1802857","10.876099","35","22.492","Country.Code","PRY"
"PRY","Upper Middle-Income","Latin America & Caribbean",2011,"YR2011","13.76511398","59.77","98.23656","21.72014618","30.73800813","29.22943796","13.45404898","..","26908470278","5.352903112","4248.274745","74.0116","14.5841","60.75554887","213900","845395.6888","0","0.679667874","9.378146269","33715524704","5322.96376","91.9","35","132.0158234","136.1886292","2.520763636","..","..","0.840043758","5320.817","4994.454","0","3.667","16086.472","134216247.6","50445.1164","9271.67375","24.76351588","17.39805402","524000","347000","12.85732195","20.13717","8.4","..","39.05882734","11.51683207","35","22.189","Country.Code","PRY"
"PRY","Lower Middle-Income","Latin America & Caribbean",2012,"YR2012","10.09384875","61.18","97.835616","..","..","..","..","..","26068507586","-2.812658977","4059.559117","72.927","9.96621","59.68138879","215000","794176","0","0.68753278","9.454565134","33283228891","5183.082877","91.9","35","158.1863403","181.3816223","1.814451218","..","..","0.822882056","5284.147","4877.11","0","3.667","16245.744","139923533.3","50843.9542","9363.4725","29.34","17.15846732","579000","400000","11.79294553","19.30266","8.34","..","37.13607477","11.61428979","35","21.904","Country.Code","PRY"
"PRY","Upper Middle-Income","Latin America & Caribbean",2013,"YR2013","13.11109624","62.46","99.015884","..","..","..","..","..","30422923966","8.807078682","4673.062089","72.4424","..","58.60026461","216850","711548.47","0","0.706575267","8.97252021","38585317743","5926.832863","91.9","35","157.9626617","202.4565277","1.95827508","..","..","0.834756314","5434.494","4954.117","0","0","..","150822227.2","..","..","36.9","19.27057315","610000","440000","10.90958318","19.05177","8.24","..","39.11769368","11.97535017","35","21.646","Country.Code","PRY"
"PRY","Upper Middle-Income","Latin America & Caribbean",2014,"YR2014","11.68330915","63.73","99.000716","..","28.10821242","24.27729132","14.22429638","..","31902950230","5.659125262","4834.127516","71.9578","..","57.68952955","218850","608844","2.085996","0.727324962","9.769710003","40276532541","6102.943233","91.9","35","194.8277435","212.2805481","1.419289351","..","..","0.864029477","5702.185","5203.473","0","0","..","166083058.3","..","..","43","21.18606778","649000","426000","10.18156339","18.67876","8.14","..","39.24942241","12.12480301","35","21.413","Country.Code","PRY"
"PRY","Upper Middle-Income","Latin America & Caribbean",2015,"YR2015","9.450446314","65","99.331532","..","..","..","..","..","28485572997","1.153466461","4258.731457","71.4732","..","57.02501767","218850","452004","1.641624","0.717623303","9.749454783","36164068797","5406.703857","91.9","35","172.1678162","194.1731567","1.175736666","..","..","..","..","..","..","..","..","178080453.1","..","..","49.72","19.73585618","1215000","1008000","9.113259541","18.44423","8.1","..","37.1843232","11.65097176","35","21.198","Country.Code","PRY"
"PRY","Upper Middle-Income","Latin America & Caribbean",2016,"YR2016","10.75128066","66.22","98.4","..","..","..","..","..","28254664197","5.105631731","4168.662996","70.9886","..","56.45071306","218850","467713","1.774534","0.708186876","9.568414221","36054281572","5319.410218","91.9","35","168.9285583","190.3337402","1.282941222","..","..","..","..","..","..","..","..","193275228.2","..","..","53.40412748","18.07485652","1308000","1503000","8.408972565","18.80867","8.28","..","35.57930336","11.93052071","35","20.993","Country.Code","PRY"
"PRY","Upper Middle-Income","Latin America & Caribbean",2017,"YR2017","10.28106015","..","99.3","48.64686203","..","..","..","..","30838302321","5.429126253","4490.756356","70.504","..","56.11670977","..","454276","1.857094","..","9.953470067","39008900332","5680.580768","94.4","35","173.2910767","206.7501526","1.071841002","..","..","..","..","..","..","..","..","212747669.6","..","..","61.07575622","18.0772406","1584000","1548000","10.12012671","17.88687","8.11","..","36.09735627","12.81979794","35","20.787","Country.Code","PRY"
"PRY","Upper Middle-Income","Latin America & Caribbean",2018,"YR2018","10.44248792","..","100","..","..","..","..","..","32102711803","3.661525731","4615.063849","70.1824","..","55.93499755","..","560631","1.970266","..","10.00751194","40496953779","5821.814323","94.4","35","..","..","..","..","..","..","..","..","..","..","..","232536873.6","..","..","64.99354302","..","1181000","1266000","10.8511825","17.51672","8.14","..","39.84783692","13.86793224","35","20.571","Country.Code","PRY"
"PER","Low-Income","Latin America & Caribbean",1990,"YR1990","..","..","..","..","..","..","..","..","21393412619","5.470731561","969.2806362","82.559","..","75.49568946","218360","1816200","25.60000038","0.15857602","10.72389521","26410386669","1196.586858","66.3","..","..","..","..","..","..","0.954654009","21070.582","17744.613","1309.119","542.716","13575.5","185403082.6","59544.1966","5609.357","0","4774.525489","..","..","10.689614","..","..","8.291401573","49.90172495","5.437397325","..","30.677","Country.Code","PER"
"PER","Lower Middle-Income","Latin America & Caribbean",2000,"YR2000","8.069374917","35.28","72.496495","..","..","..","..","..","45362959035","0.610774972","1714.401173","72.4538","7.62919","64.75063637","231240","1595268","53.662","0.166667019","12.6086475","51744749133","1955.588006","80.6","..","44.96020508","44.17641068","0.319819659","..","63.3","1.145004464","30296.754","23182.774","1397.127","1972.846","16352.6","439326344.8","66574.044","7688.744","3.076430611","29.99583333","800000","730000","11.61138731","11.75477","13.2","..","39.97008392","18.82291277","..","23.328","Country.Code","PER"
"PER","Upper Middle-Income","Latin America & Caribbean",2010,"YR2010","6.827997236","66.13","88.123061","..","23.85763328","22.05567494","10.10820707","..","1.19E+11","11.80625797","4090.610538","66.0112","1.42338","57.01245242","240230","7106025.293","83.58040261","0.140727776","15.46657176","1.48E+11","5082.354757","90","42.5","123.2336197","111.575592","4.530054092","..","62.8","1.984103239","57593.902","23212.11","12588.811","2830.924","18942.6","1381618912","71614.29402","8312.185","34.77","18.97686833","2299000","2058000","2.796890489","9.399102","4.74","..","39.06438429","30.35741836","38.2","20.621","Country.Code","PER"
"PER","Upper Middle-Income","Latin America & Caribbean",2011,"YR2011","7.100110137","67.86","89.707491","20.45868492","22.01442947","20.65081799","10.4626311","..","1.37E+11","8.503085027","4670.825336","64.1646","3.2858","56.48070882","241040","8609620.354","107.179094","0.137710368","15.96889515","1.72E+11","5869.32308","90","41.5","138.4562531","123.4203415","3.625426769","..","63","1.696019193","49632.845","23930.842","11675.728","2860.26","19132.026","1251975817","73289.7029","8395.30685","36.01","18.677925","2598000","2132000","1.827290729","0","3.12","..","36.15125064","33.9291181","37.6","20.109","Country.Code","PER"
"PER","Upper Middle-Income","Latin America & Caribbean",2012,"YR2012","6.725234241","69.53","91.099508","..","20.80610208","19.57325171","9.802257776","..","1.56E+11","7.075362979","5295.317077","62.318","..","55.84800234","243320.9961","10074855.61","122.151244","0.140848946","16.5466871","1.93E+11","6528.972218","92.5","41.5","162.9371338","138.822052","2.432144165","..","64.7","1.866384305","55071.006","25716.671","12955.511","2581.568","19321.452","1458273160","74806.95674","8478.4287","38.2","19.23690833","2846000","2296000","1.814991863","..","..","..","35.07096646","33.95868642","37.4","19.617","Country.Code","PER"
"PER","Upper Middle-Income","Latin America & Caribbean",2013,"YR2013","6.668310165","70.95","92.135365","..","20.04292267","18.2646662","8.539084229","..","1.66E+11","6.195144253","5590.95401","61.2308","..","55.26331338","243740","12255937.76","334.8804857","0.140894802","16.43300669","2.01E+11","6756.752769","92.5","41.5","174.4443665","134.9811096","1.508782864","..","..","1.91959048","57153.862","26024.699","11873.746","2874.928","..","1586177620","..","..","39.2","18.13925","3164000","2364000","1.909830686","0","2.88","..","35.86528216","31.05396484","37.4","19.185","Country.Code","PER"
"PER","Upper Middle-Income","Latin America & Caribbean",2014,"YR2014","6.804247414","72.41","92.919989","28.97523308","19.90839192","17.83276028","7.989973781","..","1.68E+11","2.403832598","5571.358397","60.1436","..","54.90383979","237790","12284677","295.3122654","0.119639649","16.72092668","2.01E+11","6672.880255","92.5","41.5","197.5919189","127.7063828","0.907005727","..","..","2.051984358","61744.946","25995.363","16545.504","2860.26","..","1798396485","..","..","40.2","15.74331667","3215000","2442000","1.877755266","0","2.8","..","36.01414114","32.18352464","37.3","18.827","Country.Code","PER"
"PER","Upper Middle-Income","Latin America & Caribbean",2015,"YR2015","7.04564406","73.87","93.852179","..","..","..","..","..","1.59E+11","1.719520304","5214.349575","59.0564","..","54.81626262","233340","13877662","329.5688173","0.103541976","14.91965132","1.90E+11","6229.101696","92.5","41.5","189.9962311","116.1127014","0.723079562","..","..","..","..","..","..","..","..","1933650991","..","..","40.85260091","16.10582778","3456000","2595000","1.967840091","0","2.81","..","37.86730402","28.82382658","37.3","18.544","Country.Code","PER"
"PER","Upper Middle-Income","Latin America & Caribbean",2016,"YR2016","6.935034617","75.06","94.2","..","..","..","..","..","1.57E+11","1.629784198","5080.442465","57.9692","3.39612","53.04037657","236870","15081755","276.1751","0.113431946","13.78754764","1.92E+11","6204.99726","92.5","41","194.5569","114.7646866","0.640586734","..","..","..","..","..","..","..","..","2093710514","..","..","45.46174069","16.4662","3744000","2751000","1.798208154","..","..","..","35.38559325","31.05283419","35.6","18.323","Country.Code","PER"
"PER","Upper Middle-Income","Latin America & Caribbean",2017,"YR2017","6.77975956","..","94.8","42.60317993","..","..","..","..","1.69E+11","2.300423906","5389.064225","56.882","0.67566","51.91404135","..","16094150","316.825703","..","13.17434165","2.11E+11","6710.508029","95","41","210.6893463","121.0774078","0.804152131","..","..","..","..","..","..","..","..","2253572086","..","..","48.72763146","..","4032000","2875000","1.597102928","0","1.38","..","35.3430523","29.57455758","35.6","18.134","Country.Code","PER"
"PER","Upper Middle-Income","Latin America & Caribbean",2018,"YR2018","6.891732087","..","95.2","..","..","..","..","..","1.77E+11","2.694416234","5520.054401","55.9518","1.76867","51.23787463","..","17758527.27","313.2646412","..","14.32190115","2.22E+11","6941.235848","95","26","..","..","..","..","..","..","..","..","..","..","..","2473063569","..","..","52.54031017","..","4419000","3078000","1.391650251","0","1.25","..","36.71724088","29.86504295","36.8","17.949","Country.Code","PER"
"PHL","Low-Income","East Asia & Pacific",1990,"YR1990","21.90381504","..","..","..","..","..","..","..","39665450433","6.244887956","640.8489845","50.6196","..","78.82081706","111400","5638700","316","0.08853681","14.08232357","44311593756","715.9137121","58.1","..","..","..","..","..","..","0.674745214","41763.463","34983.18","0","3608.328","41547.7","367482719.7","96355.436","9882.366","0","24.11808333","..","..","28.40145023","59.46795","19.54","..","30.72317791","27.93458579","..","33.02","Country.Code","PHL"
"PHL","Lower Middle-Income","East Asia & Pacific",2000,"YR2000","13.96678166","36.28","74.77100372","..","..","..","..","..","87984186565","9.368355557","1128.12164","51.948","..","71.63924","112340","5756288","289.946","0.064545284","12.84626379","81026300310","1038.90854","70","..","14.55177689","17.06592751","1.157820344","..","..","0.939932651","73306.997","51007.97","18.335","16314.483","49911.2","1063008104","150078.87","12364.97","1.982253196","10.90725","1992000","1670000","20.65401706","7.452278","7.19","..","27.60255621","39.08680749","..","29.606","Country.Code","PHL"
"PHL","Lower Middle-Income","East Asia & Pacific",2010,"YR2010","12.3143278","41.56","85.22190094","..","..","..","..","..","2.14E+11","6.037548043","2275.841162","56.2002","..","61.62510192","121000","22575356","460.1940548","0.056402912","12.14699206","2.00E+11","2124.05677","72.5","29","29.2992878","60.89479446","1.646235466","..","..","0.903181401","84869.048","41642.452","7073.643","28224.899","56048.8","2035921820","159940.4528","12511.786","25","7.672666667","3520000","..","23.70415818","5.058745","5.05","..","24.36258184","40.49980173","43.8","25.024","Country.Code","PHL"
"PHL","Lower Middle-Income","East Asia & Pacific",2011,"YR2011","12.7211609","42.06","87.2","26.55592537","..","..","..","..","2.37E+11","1.455628067","2479.568464","56.7396","..","60.90050194","122600","26326620.76","470.0034139","0.057026235","12.38154015","2.24E+11","2345.327754","72.5","28","26.10417366","71.8973999","0.947439611","..","..","0.894591011","85496.105","38804.194","7634.694","31041.155","56609.288","2156617376","163797.7877","12636.90386","29","6.66325","3917000","..","22.05482176","3.573784","3.98","..","22.66890277","42.07008407","44.5","24.602","Country.Code","PHL"
"PHL","Lower Middle-Income","East Asia & Pacific",2012,"YR2012","11.83370589","42.43","87.40706635","..","..","..","..","..","2.71E+11","8.392160799","2790.573865","57.279","..","60.24605253","124300","28540727.36","533.2836147","0.057399944","12.88795126","2.50E+11","2572.629425","72.5","28","29.68984795","82.0960083","1.159751534","..","..","0.938207479","91205.624","41983.483","7319.332","32471.285","57169.776","2415113200","167297.5497","12762.02172","36.2351","5.6795","4273000","..","21.29632623","3.332976","3.9","..","23.9078921","42.08176744","44.5","24.12","Country.Code","PHL"
"PHL","Lower Middle-Income","East Asia & Pacific",2013,"YR2013","11.25246645","42.69","87.5","..","29.5989243","23.87553511","11.64434951","..","2.99E+11","10.14989885","3022.078619","56.654","..","59.67033527","124400","25540880","325.682352","0.056538002","13.3095109","2.72E+11","2749.386636","78.8","28","32.30043793","88.76620483","2.147489786","..","80.2","0.992488921","98128.92","41279.419","6743.613","40058.308","..","2723348718","..","..","48.09902359","5.766833333","4681000","..","19.85568852","3.784255","3.86","..","25.72810803","41.92656733","42.5","23.562","Country.Code","PHL"
"PHL","Lower Middle-Income","East Asia & Pacific",2014,"YR2014","11.33098427","42.83","89.786026","31.28583527","..","..","..","..","3.10E+11","4.743072188","3086.857164","56.029","6.07189","59.09363304","124400","34897404","577.474932","0.05561462","13.60544233","2.85E+11","2831.316667","78.8","26","32.37496185","83.30609131","1.658867955","..","..","1.05114223","105653.604","44825.408","7091.978","42764.554","..","3077289437","..","..","49.6","5.525916667","4833000","3488000","21.48286994","..","..","..","25.29507804","41.16323552","42.5","22.935","Country.Code","PHL"
"PHL","Lower Middle-Income","East Asia & Pacific",2015,"YR2015","10.2601852","43.21","89.08","..","9.750557064","7.748271834","5.427803483","..","3.23E+11","7.833116411","3158.473795","55.404","6.68125","58.43867884","124400","37023422","604.508812","0.054743161","13.62760378","2.93E+11","2867.15199","78.8","25","39.16503906","83.49252319","1.725937486","..","..","..","..","..","..","..","..","3375336657","..","..","36","5.57825","5361000","5115000","20.24450901","3.800133","3.8","..","25.77010927","41.34354136","42.9","22.273","Country.Code","PHL"
"PHL","Lower Middle-Income","East Asia & Pacific",2016,"YR2016","9.655243645","43.22","92.30308533","..","..","..","..","..","3.36E+11","8.064584394","3244.458803","54.779","8.04427","57.93943796","124400","40206684","665.1245679","0.053924255","13.67639707","3.05E+11","2941.21204","78.8","25","41.23924637","85.79017639","3.016540289","..","..","..","..","..","..","..","..","3731716133","..","..","55.5","5.642","5967000","5703000","20.01449209","4.331185","4.91","..","26.03488746","41.95462499","42.9","21.623","Country.Code","PHL"
"PHL","Lower Middle-Income","East Asia & Pacific",2017,"YR2017","9.663522591","..","93","34.49840927","..","..","..","..","3.46E+11","6.22868615","3287.273119","54.154","10.65826","57.24532711","..","39341995","753.351739","..","14.2379464","3.14E+11","2981.934151","78.8","39","42.40933609","87.04415894","3.447485209","81","85","..","..","..","..","..","..","4150593383","..","..","60.05476033","5.62725","6621000","..","20.35760796","11.29258","3.7","..","26.95622418","41.4692224","42.9","21.036","Country.Code","PHL"
"PHL","Lower Middle-Income","East Asia & Pacific",2018,"YR2018","9.284349861","..","94.85723114","..","..","..","..","..","3.61E+11","4.498017223","3385.158101","54.7592","..","56.45928583","..","43080118","835.904513","..","14.72385483","3.31E+11","3102.713363","78.8","34","..","..","..","..","..","..","..","..","..","..","..","4621845480","..","..","..","6.1185","7168000","..","23.11594799","3.50494","4.04","..","27.27645071","36.52747574","42.9","20.546","Country.Code","PHL"
"POL","Uncategorized","Europe & Central Asia",1990,"YR1990","..","..","100","..","..","..","..","..","..","..","..","30.599","..","54.01334954","187930","1501000","48.90000153","0.377530957","..","65977748211","1731.209509","61.3","..","..","..","..","..","..","9.66717214","368423.49","34154.438","20480.195","307554.957","107611","3241811296","474016.0603","29250.98","0","..","..","..","..","11.52495","6.01","..","..","..","..","14.4","Country.Code","POL"
